,id1,id2,label
228,26146,8239,0
229,8319,3664,0
230,28621,34898,0
231,26318,28789,0
232,26376,9183,0
233,12540,27477,0
234,9841,34594,0
235,29919,29678,1
236,27366,34952,0
237,16819,29760,0
238,9080,9598,0
239,16559,34752,0
240,9804,45490,0
241,9119,34951,0
242,39952,29611,0
243,12643,9480,0
244,9733,16742,0
245,9322,45364,0
246,34505,49662,0
247,49888,8258,0
248,34776,28750,0
249,9490,29978,0
250,29597,9255,0
251,9993,45318,0
252,9516,3644,0
253,38775,34800,0
254,3556,3635,1
255,39599,26224,0
256,45397,9999,0
257,39749,3806,0
258,9101,49868,0
259,16815,34509,0
260,34939,27142,0
261,49965,29616,0
262,26281,9699,0
263,26371,16712,0
264,26085,29791,0
265,3553,16860,0
266,12764,12723,1
267,49936,8477,0
268,29722,28848,0
269,28929,39565,0
270,39991,3654,0
271,49553,8316,0
272,29735,49719,0
273,29545,8466,0
274,28858,3623,0
275,29933,39928,0
276,16550,39696,0
277,45213,26103,0
278,9159,16883,0
279,49997,16638,0
280,45253,45126,1
281,29847,38771,0
282,8094,3855,0
283,29574,8127,0
284,26405,38592,0
285,8080,9331,0
286,34682,16640,0
287,34836,39900,0
288,49785,3992,0
289,45408,34874,0
290,26074,49781,0
291,26267,49516,0
292,12503,28754,0
293,34866,29745,0
294,38749,49827,0
295,28815,8423,0
296,16875,12833,0
297,8431,9026,0
298,29981,49896,0
299,34742,12634,0
300,16625,38698,0
301,27094,9465,0
302,3898,38850,0
303,12946,29884,0
304,27048,12915,0
305,9669,9544,1
306,9717,39756,0
307,9539,12992,0
308,38613,28669,0
309,27419,26355,0
310,27103,9807,0
311,39751,38944,0
312,39870,9455,0
313,12771,16745,0
314,8247,26286,0
315,39987,29877,0
316,45090,38918,0
317,49555,16657,0
318,16839,39728,0
319,8050,27122,0
320,50000,12935,0
321,34909,9145,0
322,26498,9761,0
323,8499,49633,0
324,39941,3867,0
325,28892,9900,0
326,26276,27325,0
327,49670,3743,0
328,39650,27345,0
329,16796,28899,0
330,9812,8233,0
331,8197,8106,1
332,28800,27152,0
333,45399,9774,0
334,12606,26328,0
335,27012,16879,0
336,9493,34538,0
337,3666,3993,1
338,8411,28802,0
339,29773,28826,0
340,39510,9850,0
341,49506,3972,0
342,28951,28750,1
343,9866,49709,0
344,12687,49944,0
345,3987,16813,0
346,27099,16889,0
347,39888,38552,0
348,34707,8453,0
349,28982,16735,0
350,39918,45215,0
351,38781,9385,0
352,12796,38606,0
353,16929,45390,0
354,45142,3891,0
355,34894,38764,0
356,9252,29777,0
357,29532,28967,0
358,26149,26312,1
359,34883,16689,0
360,38782,26432,0
361,9373,26253,0
362,49552,34637,0
363,38644,38785,1
364,49545,45302,0
365,45302,16764,0
366,39663,34885,0
367,34930,39522,0
368,8330,3671,0
369,39770,3632,0
370,28616,27082,0
371,9677,28843,0
372,3656,9836,0
373,16764,29655,0
374,39790,9403,0
375,45088,39701,0
376,28830,16528,0
377,12654,34956,0
378,16527,26131,0
379,39525,8178,0
380,34984,9439,0
381,45118,3856,0
382,38842,3781,0
383,39696,8288,0
384,3725,26018,0
385,45086,9840,0
386,9050,9231,1
387,28507,45367,0
388,49717,3873,0
389,45054,34776,0
390,16904,12728,0
391,12977,8302,0
392,39990,49927,0
393,16580,45392,0
394,34732,3663,0
395,9657,29677,0
396,9450,9203,1
397,49748,28751,0
398,3697,26114,0
399,12638,39875,0
400,3641,16854,0
401,26103,16950,0
402,9332,28908,0
403,3608,9391,0
404,34731,28525,0
405,3837,34529,0
406,3684,26346,0
407,49555,28823,0
408,34850,28837,0
409,8329,29656,0
410,38825,9093,0
411,27158,38761,0
412,26133,12544,0
413,28889,29694,0
414,45081,28603,0
415,9339,28522,0
416,39681,49702,0
417,45102,8050,0
418,12673,3693,0
419,9738,12687,0
420,9623,27164,0
421,3746,28940,0
422,27332,9855,0
423,12610,16954,0
424,38546,27333,0
425,29753,49726,0
426,39544,38853,0
427,34780,45046,0
428,26178,45102,0
429,49766,29532,0
430,27418,28932,0
431,26002,26133,1
432,8353,34856,0
433,9712,27222,0
434,12795,3715,0
435,29573,9356,0
436,8182,8456,1
437,49980,26487,0
438,26467,9293,0
439,27460,38762,0
440,16701,9791,0
441,8496,34677,0
442,3724,29727,0
443,49580,27039,0
444,28888,8323,0
445,12679,39964,0
446,38931,12709,0
447,39568,38981,0
448,12544,26468,0
449,16804,26393,0
450,34621,26287,0
451,49680,27302,0
452,9826,34941,0
453,26115,45322,0
454,12562,39622,0
455,39559,28571,0
456,26429,39916,0
457,16804,12767,0
458,9010,26329,0
459,9801,9655,1
460,28890,3862,0
461,8367,26064,0
462,34667,16646,0
463,34813,29929,0
464,29874,38957,0
465,45295,16856,0
466,34530,12847,0
467,9544,27292,0
468,9550,9634,1
469,39605,45062,0
470,38902,16737,0
471,3804,34516,0
472,49718,9668,0
473,39931,26004,0
474,9564,29673,0
475,8009,34552,0
476,34905,34976,1
477,29811,16976,0
478,12767,8465,0
479,12903,12652,1
480,27064,9190,0
481,9595,16724,0
482,39784,28583,0
483,34814,8192,0
484,12886,34609,0
485,9711,34846,0
486,16542,38970,0
487,12910,39850,0
488,9979,28685,0
489,12528,9780,0
490,39584,49738,0
491,27105,8404,0
492,9119,34675,0
493,28689,26264,0
494,28927,8393,0
495,34591,29665,0
496,49837,34921,0
497,27314,9045,0
498,29748,9911,0
499,27166,34630,0
500,29959,34557,0
501,28749,3787,0
502,27482,45184,0
503,9046,38876,0
504,34986,27070,0
505,39872,38828,0
506,8325,38791,0
507,39844,26050,0
508,34860,49820,0
509,39727,49693,0
510,12655,49609,0
511,9868,49575,0
512,29687,8327,0
513,12719,3660,0
514,34696,3663,0
515,38682,28868,0
516,45398,39763,0
517,27223,45385,0
518,39513,9265,0
519,29803,28634,0
520,9940,28870,0
521,34741,3868,0
522,45035,8443,0
523,16928,9972,0
524,49982,29561,0
525,12691,26238,0
526,49562,26100,0
527,9752,34724,0
528,9285,28861,0
529,45466,38740,0
530,27166,9545,0
531,26190,38861,0
532,26277,3630,0
533,28713,9773,0
534,8015,16638,0
535,26389,12845,0
536,34514,26118,0
537,38968,28772,0
538,9872,3791,0
539,3512,8467,0
540,29552,3835,0
541,39882,49750,0
542,16948,9895,0
543,3986,12891,0
544,38997,9040,0
545,49946,27256,0
546,38972,29775,0
547,3867,38945,0
548,29957,3776,0
549,3815,26232,0
550,49764,38795,0
551,27014,27070,1
552,49950,9439,0
553,26307,8207,0
554,39875,29505,0
555,38687,3533,0
556,9328,27429,0
557,12989,12881,1
558,12998,12894,1
559,16883,9171,0
560,3648,45300,0
561,39691,9776,0
562,28791,12871,0
563,3856,39619,0
564,16611,27173,0
565,39778,8258,0
566,3620,29918,0
567,39695,27092,0
568,39584,12660,0
569,27075,29849,0
570,9421,9083,1
571,8333,27312,0
572,27030,28992,0
573,27270,27130,1
574,49622,38953,0
575,39923,3658,0
576,28684,29510,0
577,9717,9606,1
578,39854,27323,0
579,9649,3621,0
580,28825,9788,0
581,29865,39619,0
582,29532,26251,0
583,28911,26359,0
584,29995,9732,0
585,16691,29567,0
586,8194,45268,0
587,38678,8019,0
588,38826,9373,0
589,39824,38912,0
590,8369,26377,0
591,12614,16848,0
592,3731,38999,0
593,12692,34739,0
594,49871,34771,0
595,38606,39779,0
596,29721,9341,0
597,9585,28973,0
598,39543,12822,0
599,34768,39692,0
600,34816,3515,0
601,29924,26345,0
602,26287,26044,1
603,38596,12615,0
604,9748,39910,0
605,16531,26213,0
606,26328,26245,1
607,39971,27237,0
608,27415,12882,0
609,45350,16698,0
610,34763,39919,0
611,29928,16596,0
612,9053,12522,0
613,9835,45415,0
614,49687,49656,1
615,16537,28658,0
616,38988,16615,0
617,29632,9192,0
618,34646,12964,0
619,26358,34881,0
620,26428,9265,0
621,45061,9757,0
622,9531,9417,0
623,16818,45171,0
624,3967,45183,0
625,3838,38765,0
626,12685,29575,0
627,34740,16706,0
628,45407,26329,0
629,38608,8122,0
630,26004,8159,0
631,34732,45130,0
632,16652,49512,0
633,34510,49506,0
634,34832,49679,0
635,9173,3609,0
636,12782,34700,0
637,9149,9971,0
638,29866,9110,0
639,9645,39635,0
640,29663,27364,0
641,16589,45155,0
642,49911,38830,0
643,9167,39844,0
644,49553,34673,0
645,49845,28737,0
646,39921,45392,0
647,9300,39837,0
648,45075,49702,0
649,8496,12917,0
650,12985,3544,0
651,27484,49633,0
652,9808,12601,0
653,26042,26168,1
654,27019,3591,0
655,26216,9372,0
656,28814,39849,0
657,38638,9802,0
658,29942,3764,0
659,9030,9888,0
660,39599,9059,0
661,26458,28927,0
662,45370,39923,0
663,26345,49735,0
664,29846,26254,0
665,34582,28644,0
666,9154,27103,0
667,28704,34615,0
668,39979,28941,0
669,28978,39723,0
670,34853,39542,0
671,27420,45001,0
672,16649,34813,0
673,45405,38946,0
674,26446,16647,0
675,9139,49904,0
676,8485,45337,0
677,16848,16609,1
678,9399,28938,0
679,16764,16960,1
680,28920,39720,0
681,26481,9841,0
682,16613,9764,0
683,39940,9115,0
684,28920,3578,0
685,26451,9398,0
686,27034,8357,0
687,29512,49874,0
688,39792,34580,0
689,16929,12956,0
690,3995,8258,0
691,3654,34929,0
692,34717,34937,1
693,34672,12733,0
694,26308,29991,0
695,12776,16769,0
696,9815,3867,0
697,9970,49959,0
698,12532,16994,0
699,9223,49563,0
700,34534,29797,0
701,12624,12955,1
702,39807,29924,0
703,12936,27492,0
704,39714,9796,0
705,9091,8476,0
706,38751,45081,0
707,39688,49901,0
708,9932,34900,0
709,49729,9063,0
710,3779,38601,0
711,16578,49817,0
712,27006,16668,0
713,38798,26026,0
714,39991,45154,0
715,28978,28791,1
716,9895,29603,0
717,26475,28563,0
718,3953,26403,0
719,29793,16905,0
720,9280,26074,0
721,29899,27246,0
722,45092,38896,0
723,39512,8369,0
724,27085,49597,0
725,29974,28581,0
726,28732,34629,0
727,3751,38762,0
728,38581,27448,0
729,38631,28550,0
730,3960,26114,0
731,26437,9099,0
732,39535,34688,0
733,49817,29634,0
734,9703,26147,0
735,27231,9186,0
736,34948,28542,0
737,45158,12791,0
738,16577,26353,0
739,39511,29667,0
740,38972,9862,0
741,45269,26268,0
742,45161,27148,0
743,9681,28935,0
744,12823,26330,0
745,28823,3516,0
746,34959,38756,0
747,8124,34868,0
748,27286,29546,0
749,16627,34628,0
750,38879,49980,0
751,3733,49708,0
752,27179,27475,1
753,16810,9896,0
754,27447,16772,0
755,39801,9960,0
756,45356,39881,0
757,27394,27382,1
758,49950,34642,0
759,29978,8284,0
760,3601,16814,0
761,27321,9831,0
762,27442,12954,0
763,16750,27103,0
764,12670,26318,0
765,9325,29785,0
766,29762,49668,0
767,8093,26216,0
768,38778,8363,0
769,39918,27449,0
770,45290,38830,0
771,9031,34698,0
772,3596,49836,0
773,12605,29679,0
774,28697,38911,0
775,8138,8037,1
776,8037,34704,0
777,27123,28751,0
778,49833,9126,0
779,28593,29949,0
780,28636,12952,0
781,26213,28594,0
782,39668,34530,0
783,26486,34888,0
784,38885,45121,0
785,26344,45085,0
786,49612,38856,0
787,8116,29928,0
788,16861,28724,0
789,3980,45031,0
790,49965,34806,0
791,8392,49761,0
792,8211,49719,0
793,26032,29806,0
794,39836,49802,0
795,3998,28560,0
796,49837,38625,0
797,49996,38658,0
798,9821,3773,0
799,49783,45037,0
800,38926,28835,0
801,27286,9741,0
802,29618,8296,0
803,8348,27328,0
804,3999,8434,0
805,45472,29662,0
806,16776,45436,0
807,38578,12772,0
808,45124,8086,0
809,45038,9269,0
810,3893,26098,0
811,34570,45207,0
812,39826,38699,0
813,26277,12645,0
814,3698,27081,0
815,9115,45364,0
816,26193,28502,0
817,45276,28544,0
818,12764,28902,0
819,12657,27188,0
820,8425,27392,0
821,29942,9353,0
822,9562,8363,0
823,9943,9783,1
824,34624,34587,1
825,34784,27004,0
826,49973,12780,0
827,28592,28816,1
828,16846,3712,0
829,49939,8005,0
830,26165,45158,0
831,27166,45245,0
832,45225,29597,0
833,29709,12644,0
834,9064,16575,0
835,3715,39614,0
836,34853,3576,0
837,38828,27026,0
838,29964,49979,0
839,12550,39564,0
840,9821,8437,0
841,9973,34852,0
842,38851,39638,0
843,29810,49969,0
844,34892,39999,0
845,29846,3928,0
846,9311,27018,0
847,16814,28668,0
848,9847,28560,0
849,39565,9803,0
850,16932,49994,0
851,8304,9580,0
852,16899,12610,0
853,28898,49628,0
854,12538,9361,0
855,39568,49731,0
856,27321,39592,0
857,45127,3901,0
858,26103,9128,0
859,29863,26320,0
860,39608,3502,0
861,12920,39672,0
862,8143,39689,0
863,38522,16794,0
864,34855,9606,0
865,16604,16620,1
866,8378,34985,0
867,9513,29763,0
868,45332,3806,0
869,29837,16700,0
870,16636,34826,0
871,38752,49617,0
872,45450,34621,0
873,8141,16650,0
874,39519,45192,0
875,38517,34855,0
876,12562,16947,0
877,49608,28867,0
878,26143,45176,0
879,45335,9541,0
880,45227,49580,0
881,8220,45269,0
882,29642,38577,0
883,34603,9872,0
884,8272,3977,0
885,9588,29681,0
886,16791,28739,0
887,38740,29752,0
888,9220,9497,1
889,39649,12675,0
890,28501,39973,0
891,3581,27107,0
892,49984,29681,0
893,3721,39651,0
894,29801,12598,0
895,9807,12794,0
896,38616,34913,0
897,3521,9205,0
898,38543,26337,0
899,45117,28757,0
900,39542,12895,0
901,28707,16665,0
902,8269,45021,0
903,45482,28547,0
904,27264,9446,0
905,49880,9547,0
906,9592,3949,0
907,38643,3787,0
908,16607,3903,0
909,12996,16752,0
910,26154,3891,0
911,12589,27238,0
912,26324,45397,0
913,16734,8385,0
914,29948,49876,0
915,9851,38745,0
916,8415,3620,0
917,28633,27249,0
918,38655,16602,0
919,9499,27144,0
920,8023,38778,0
921,45483,9231,0
922,9881,26065,0
923,27191,26199,0
924,49585,29863,0
925,9661,34693,0
926,9465,9795,0
927,39590,34691,0
928,49815,27099,0
929,8280,29591,0
930,8425,26312,0
931,34709,27035,0
932,8218,38942,0
933,39632,39929,1
934,45431,26371,0
935,49629,26103,0
936,16598,49550,0
937,29704,9501,0
938,16932,3633,0
939,34928,9510,0
940,3626,34874,0
941,49688,8169,0
942,29743,9466,0
943,27239,28901,0
944,49935,39650,0
945,9009,38980,0
946,26248,27472,0
947,9286,39658,0
948,3592,45108,0
949,9387,9608,0
950,39710,16787,0
951,8450,26493,0
952,34632,8021,0
953,29930,27207,0
954,27396,39927,0
955,16751,28926,0
956,39526,16990,0
957,16947,12981,0
958,27104,34840,0
959,38920,3984,0
960,49923,27036,0
961,12554,45466,0
962,3752,34836,0
963,3731,28962,0
964,27422,9904,0
965,26379,49954,0
966,34654,12767,0
967,9539,3943,0
968,3812,28713,0
969,28833,29626,0
970,29935,38684,0
971,26343,34567,0
972,34913,39804,0
973,26036,12752,0
974,8074,29916,0
975,9327,38882,0
976,28874,27371,0
977,28676,38719,0
978,39711,28872,0
979,9243,9801,0
980,29829,3988,0
981,38872,16699,0
982,26420,34949,0
983,29955,45490,0
984,27086,27083,1
985,29819,26071,0
986,8108,34940,0
987,29756,9595,0
988,3716,8099,0
989,38907,39669,0
990,29776,8008,0
991,28621,38653,0
992,9718,34509,0
993,38593,3633,0
994,16739,39890,0
995,28762,45040,0
996,8232,27156,0
997,39589,39944,1
998,16867,29794,0
999,39870,8104,0
1000,9842,29511,0
1001,28785,45027,0
1002,3870,38529,0
1003,16635,34972,0
1004,12891,8371,0
1005,27449,26001,0
1006,9631,49928,0
1007,27000,39614,0
1008,26465,16539,0
1009,8222,49950,0
1010,29750,26011,0
1011,39575,38729,0
1012,16843,16639,1
1013,28894,34987,0
1014,29761,29862,1
1015,39636,49755,0
1016,12671,38613,0
1017,34784,34738,1
1018,27054,49911,0
1019,45023,27045,0
1020,16771,45146,0
1021,39891,49548,0
1022,38650,39569,0
1023,38765,34747,0
1024,9250,8047,0
1025,39914,12742,0
1026,26198,9744,0
1027,26015,28868,0
1028,9059,49595,0
1029,27243,45117,0
1030,49809,34542,0
1031,45061,45024,1
1032,9551,12854,0
1033,8155,34612,0
1034,9506,12934,0
1035,12972,26242,0
1036,39907,27184,0
1037,28662,27153,0
1038,16894,38647,0
1039,9360,29786,0
1040,29742,9112,0
1041,26468,27084,0
1042,49912,38648,0
1043,29521,9124,0
1044,26359,29733,0
1045,34535,9127,0
1046,9598,29623,0
1047,38722,16536,0
1048,26311,3703,0
1049,26417,9964,0
1050,3989,3977,1
1051,49758,28768,0
1052,29531,16810,0
1053,28878,29608,0
1054,9345,39921,0
1055,9555,3641,0
1056,27063,29882,0
1057,26086,12850,0
1058,29603,3849,0
1059,9342,9375,1
1060,45376,28593,0
1061,45063,9575,0
1062,38668,9700,0
1063,3512,26476,0
1064,12838,49993,0
1065,27429,27253,1
1066,34595,12708,0
1067,28621,9946,0
1068,16836,16541,1
1069,3754,12637,0
1070,26000,8220,0
1071,12550,45106,0
1072,29885,12568,0
1073,8412,9881,0
1074,49543,8258,0
1075,28649,12727,0
1076,38690,9999,0
1077,49669,8007,0
1078,12806,49673,0
1079,38706,29528,0
1080,26305,9030,0
1081,28756,12565,0
1082,9760,29562,0
1083,45227,9379,0
1084,26164,39755,0
1085,27314,16894,0
1086,49911,28904,0
1087,27000,29966,0
1088,8177,12584,0
1089,39659,12574,0
1090,29599,9659,0
1091,27421,16935,0
1092,9909,34848,0
1093,26034,9219,0
1094,12571,9738,0
1095,34785,9564,0
1096,12885,34584,0
1097,39957,29764,0
1098,9218,16649,0
1099,28886,12788,0
1100,45344,26456,0
1101,16819,49542,0
1102,26110,38836,0
1103,26080,45240,0
1104,16513,16762,1
1105,26218,29695,0
1106,9815,34797,0
1107,26379,29632,0
1108,9915,9389,0
1109,49775,16670,0
1110,27263,8394,0
1111,29747,12590,0
1112,12721,9670,0
1113,9382,12852,0
1114,16908,12580,0
1115,34843,26431,0
1116,16903,34513,0
1117,9584,34670,0
1118,27329,16886,0
1119,8071,49723,0
1120,9002,34934,0
1121,49899,28593,0
1122,39618,9323,0
1123,9597,12740,0
1124,34774,16661,0
1125,9073,26036,0
1126,26083,28526,0
1127,16953,9537,0
1128,27149,3671,0
1129,28708,3726,0
1130,16609,12564,0
1131,12845,26015,0
1132,39735,27146,0
1133,34794,28706,0
1134,49784,45029,0
1135,9614,12875,0
1136,49876,38670,0
1137,9366,16661,0
1138,39614,8285,0
1139,27190,28974,0
1140,12556,45268,0
1141,28874,28700,1
1142,38973,9261,0
1143,12807,29623,0
1144,38846,8282,0
1145,9080,45428,0
1146,39632,9301,0
1147,34992,3770,0
1148,26381,9590,0
1149,45468,27027,0
1150,8454,34656,0
1151,34581,26138,0
1152,29616,34633,0
1153,34823,8109,0
1154,39653,26222,0
1155,39685,39621,1
1156,9168,12970,0
1157,12672,39688,0
1158,28635,8241,0
1159,34849,16907,0
1160,12749,27110,0
1161,12592,27058,0
1162,39651,45164,0
1163,9713,28541,0
1164,8406,9721,0
1165,3634,34817,0
1166,3910,28624,0
1167,27170,26388,0
1168,34773,28524,0
1169,3773,12865,0
1170,27256,9533,0
1171,9139,39753,0
1172,26137,27287,0
1173,34900,39520,0
1174,27132,45212,0
1175,8361,12907,0
1176,27377,16917,0
1177,34637,9842,0
1178,9272,26046,0
1179,12547,9169,0
1180,12656,9354,0
1181,45415,12910,0
1182,3727,9183,0
1183,45206,9621,0
1184,9003,16977,0
1185,49862,29865,0
1186,12713,9085,0
1187,3864,3991,1
1188,27393,3663,0
1189,12890,26058,0
1190,49671,9199,0
1191,28821,29709,0
1192,16998,45363,0
1193,45435,12926,0
1194,34596,26138,0
1195,28561,26077,0
1196,12546,28800,0
1197,28656,8127,0
1198,28872,38920,0
1199,8379,45016,0
1200,28654,49660,0
1201,16884,28504,0
1202,9796,12837,0
1203,9434,38642,0
1204,8156,8024,1
1205,8045,9523,0
1206,27379,12815,0
1207,49894,28881,0
1208,39853,26249,0
1209,3560,38723,0
1210,39867,27031,0
1211,49796,45251,0
1212,38903,27079,0
1213,9395,9833,0
1214,26364,28686,0
1215,45080,27084,0
1216,39833,9969,0
1217,12755,39801,0
1218,29915,9054,0
1219,3773,45037,0
1220,8342,9099,0
1221,16683,27368,0
1222,3514,8212,0
1223,3521,3696,1
1224,9437,39698,0
1225,27041,38816,0
1226,16537,45079,0
1227,38813,26236,0
1228,8356,29877,0
1229,29903,29598,1
1230,9122,9109,1
1231,38819,34659,0
1232,9931,8178,0
1233,16863,9751,0
1234,26296,28608,0
1235,3823,49588,0
1236,34543,9673,0
1237,8499,28508,0
1238,28880,34795,0
1239,34589,16840,0
1240,39704,8091,0
1241,8237,28788,0
1242,29656,49953,0
1243,38697,16862,0
1244,28534,39934,0
1245,9344,45425,0
1246,16903,49657,0
1247,16721,45307,0
1248,16773,3985,0
1249,29935,27035,0
1250,16718,27186,0
1251,28600,28970,1
1252,38777,27479,0
1253,12563,34510,0
1254,38905,29974,0
1255,38835,38694,1
1256,9832,49701,0
1257,3607,8017,0
1258,49572,12664,0
1259,26451,39723,0
1260,38731,28592,0
1261,34518,27217,0
1262,9990,38881,0
1263,8369,16543,0
1264,12549,45393,0
1265,26194,27154,0
1266,8352,3883,0
1267,45079,26445,0
1268,29506,27012,0
1269,12993,16700,0
1270,12685,28532,0
1271,39947,9868,0
1272,38885,29580,0
1273,29822,28529,0
1274,9484,12662,0
1275,27230,16738,0
1276,8011,26129,0
1277,16556,39665,0
1278,9140,28551,0
1279,8092,12826,0
1280,39529,29867,0
1281,28541,8090,0
1282,8310,28812,0
1283,26017,8040,0
1284,45474,29964,0
1285,8346,12692,0
1286,27021,26129,0
1287,9958,39985,0
1288,3935,12530,0
1289,34885,9994,0
1290,39997,38796,0
1291,16682,9369,0
1292,45111,16815,0
1293,26393,45235,0
1294,9295,29865,0
1295,39911,29652,0
1296,9679,3840,0
1297,9428,49883,0
1298,16504,27016,0
1299,12520,39811,0
1300,28721,27089,0
1301,8483,12654,0
1302,34615,45395,0
1303,39778,38968,0
1304,9725,9052,0
1305,39742,28781,0
1306,8358,3853,0
1307,28959,34594,0
1308,49926,9098,0
1309,9408,8262,0
1310,29866,9589,0
1311,12973,27394,0
1312,16554,3879,0
1313,8223,9669,0
1314,38784,49710,0
1315,27256,12555,0
1316,12836,28885,0
1317,16826,8382,0
1318,39540,26014,0
1319,34942,12823,0
1320,12556,39760,0
1321,16646,39524,0
1322,8476,45046,0
1323,38779,3634,0
1324,9084,16557,0
1325,39804,16956,0
1326,27261,34982,0
1327,9809,8344,0
1328,26210,39891,0
1329,9636,45224,0
1330,45266,8154,0
1331,9948,12867,0
1332,9586,34675,0
1333,38784,9720,0
1334,26154,3861,0
1335,49812,8389,0
1336,49963,8492,0
1337,45291,3692,0
1338,12911,28866,0
1339,3851,9447,0
1340,8141,34953,0
1341,28898,16515,0
1342,28838,9427,0
1343,34843,39505,0
1344,8405,16696,0
1345,28894,28942,1
1346,39752,16736,0
1347,39691,9476,0
1348,29815,3693,0
1349,9510,27151,0
1350,34751,9003,0
1351,27001,16889,0
1352,9849,16658,0
1353,9361,49674,0
1354,8328,26251,0
1355,8130,45152,0
1356,27475,49638,0
1357,28508,45077,0
1358,12962,27401,0
1359,45057,34901,0
1360,45393,12786,0
1361,49560,16623,0
