,id1,id2,label
227,304,70,False
228,305,70,False
229,306,70,False
230,307,70,False
231,308,70,False
232,309,70,False
233,310,70,False
234,311,70,False
235,312,70,False
236,313,70,False
237,314,70,False
238,315,70,False
239,316,70,False
240,317,70,False
241,318,70,False
242,319,70,False
243,320,70,False
244,321,70,False
245,322,70,False
246,323,70,False
247,324,70,False
248,325,70,False
249,326,70,False
250,327,70,False
251,328,70,False
252,329,70,False
253,330,70,True
254,331,70,False
255,332,70,False
256,333,70,False
257,334,70,False
258,335,70,False
259,336,70,False
260,337,70,False
261,338,70,False
262,339,70,False
263,340,70,False
264,341,70,False
265,342,70,True
266,343,70,False
267,344,70,False
268,345,70,True
269,346,70,False
270,347,70,False
271,348,70,False
272,349,70,False
273,350,70,False
274,351,70,False
275,352,70,False
276,353,70,False
277,354,70,False
278,355,70,False
279,356,70,False
280,357,70,False
281,358,70,True
282,359,70,False
283,360,70,False
284,361,70,False
285,362,70,False
286,363,70,False
287,364,70,False
288,365,70,False
289,366,70,False
290,367,70,True
291,368,70,False
292,369,70,False
293,370,70,False
294,371,70,False
295,372,70,False
296,373,70,False
297,374,70,False
298,375,70,False
299,376,70,False
300,377,70,False
301,378,70,False
302,379,70,True
303,380,70,False
304,381,70,False
305,382,70,False
306,383,70,False
307,384,70,False
308,385,70,True
309,386,70,False
310,387,70,False
311,388,70,False
312,389,70,False
313,390,70,False
314,391,70,False
315,392,70,False
316,393,70,False
317,394,70,False
318,395,70,False
319,396,70,False
320,397,70,False
321,398,70,False
322,399,70,False
323,400,70,False
324,401,70,False
325,402,70,False
326,403,70,False
327,404,70,False
328,405,70,False
329,406,70,False
330,407,70,False
331,408,70,False
332,409,70,False
333,410,70,True
334,411,70,True
335,412,70,False
336,413,70,True
337,414,70,True
338,415,70,True
339,416,70,True
340,417,70,False
341,418,70,False
342,419,70,False
343,420,70,False
344,421,70,False
345,422,70,True
346,423,70,False
347,424,70,True
348,425,70,False
349,426,70,False
350,427,70,False
351,428,70,False
352,429,70,True
353,430,70,False
354,431,70,False
355,432,70,False
356,433,70,False
357,434,70,False
358,435,70,True
359,436,70,False
360,437,70,False
361,438,70,False
362,439,70,False
363,440,70,False
364,441,70,False
365,442,70,False
366,443,70,True
367,444,70,False
368,445,70,False
369,446,70,False
370,447,70,False
371,448,70,False
372,449,70,False
373,450,70,False
374,451,70,False
375,452,70,False
376,453,70,False
377,454,70,False
378,455,70,False
379,456,70,False
380,457,70,False
381,458,70,False
382,459,70,False
383,460,70,False
384,461,70,False
385,462,70,False
386,463,70,False
387,464,70,False
388,465,70,False
389,466,70,False
390,467,70,False
391,468,70,False
392,469,71,False
393,470,71,False
394,471,71,True
395,472,71,False
396,473,71,True
397,474,71,False
398,475,71,False
399,476,71,False
400,477,71,False
401,478,71,False
402,479,71,False
403,480,71,False
404,481,71,False
405,482,71,False
406,483,71,False
407,484,71,False
408,485,71,False
409,486,71,False
410,487,71,False
411,488,71,False
412,489,71,False
413,490,71,False
414,491,71,False
415,492,71,False
416,493,71,False
417,494,71,False
418,495,71,False
419,496,71,False
420,497,71,False
421,498,71,False
422,499,71,False
423,500,71,False
424,501,71,False
425,502,71,False
426,503,71,False
427,504,71,False
428,505,71,False
429,506,71,False
430,507,71,False
431,508,71,False
432,509,71,False
433,510,71,False
434,511,71,False
435,512,71,False
436,513,71,False
437,514,71,False
438,515,71,False
439,516,71,False
440,517,71,False
441,518,71,False
442,519,71,False
443,520,71,False
444,521,71,False
445,522,71,False
446,523,71,True
447,524,71,True
448,525,71,False
449,526,71,False
450,527,71,False
451,528,71,False
452,529,71,False
453,530,71,False
454,531,71,False
455,532,71,False
456,533,71,False
457,534,71,False
458,535,71,False
459,536,71,True
460,537,71,False
461,538,71,True
462,539,71,False
463,540,71,False
464,541,71,False
465,542,71,False
466,543,71,False
467,544,71,False
468,545,71,False
469,546,71,False
470,547,71,False
471,548,71,False
472,549,71,False
473,550,71,False
474,551,71,True
475,552,71,False
476,553,71,False
477,554,71,False
478,555,71,False
479,556,71,False
480,557,71,False
481,558,71,False
482,559,71,False
483,560,71,True
484,561,71,False
485,562,71,False
486,563,71,False
487,564,71,False
488,565,71,False
489,566,71,False
490,567,71,False
491,568,71,False
492,569,71,False
493,570,71,False
494,571,71,True
495,572,71,False
496,573,71,False
497,574,71,False
498,575,71,False
499,576,71,True
500,577,71,False
501,578,71,False
502,579,71,False
503,580,71,False
504,581,71,False
505,582,71,False
506,583,71,False
507,584,71,False
508,585,71,False
509,586,71,False
510,587,71,False
511,588,71,False
512,589,71,False
513,590,71,False
514,591,71,False
515,592,71,False
516,593,71,False
517,594,71,False
518,595,71,False
519,596,71,False
520,597,71,False
521,598,71,False
522,599,71,False
523,600,71,True
524,601,71,True
525,602,71,False
526,603,71,True
527,604,71,True
528,605,71,True
529,606,71,True
530,607,71,False
531,608,71,False
532,609,71,False
533,610,71,False
534,611,71,False
535,612,71,True
536,613,71,False
537,614,71,True
538,615,71,False
539,616,71,False
540,617,71,False
541,618,71,False
542,619,71,False
543,620,71,False
544,621,71,False
545,622,71,False
546,623,71,False
547,624,71,False
548,625,71,True
549,626,71,False
550,627,71,False
551,628,71,False
552,629,71,False
553,630,71,False
554,631,71,False
555,632,71,False
556,633,71,False
557,634,71,False
558,635,71,True
559,636,71,False
560,637,71,False
561,638,71,False
562,639,71,False
563,640,71,False
564,641,71,False
565,642,71,False
566,643,71,False
567,644,71,False
568,645,71,False
569,646,71,False
570,647,71,False
571,648,71,False
572,649,71,False
573,650,71,False
574,651,71,False
575,652,71,False
576,653,71,False
577,654,71,False
578,655,71,False
579,656,71,False
580,657,71,False
581,658,71,False
582,659,71,False
583,660,71,False
584,661,71,False
585,662,72,False
586,663,72,False
587,664,72,True
588,665,72,False
589,666,72,True
590,667,72,False
591,668,72,False
592,669,72,False
593,670,72,False
594,671,72,False
595,672,72,False
596,673,72,False
597,674,72,False
598,675,72,False
599,676,72,False
600,677,72,False
601,678,72,False
602,679,72,False
603,680,72,False
604,681,72,False
605,682,72,False
606,683,72,False
607,684,72,False
608,685,72,False
609,686,72,False
610,687,72,False
611,688,72,False
612,689,72,False
613,690,72,False
614,691,72,False
615,692,72,False
616,693,72,False
617,694,72,False
618,695,72,False
619,696,72,False
620,697,72,False
621,698,72,False
622,699,72,False
623,700,72,False
624,701,72,False
625,702,72,False
626,703,72,False
627,704,72,False
628,705,72,False
629,706,72,False
630,707,72,False
631,708,72,False
632,709,72,False
633,710,72,False
634,711,72,False
635,712,72,False
636,713,72,False
637,714,72,False
638,715,72,False
639,716,72,False
640,717,72,False
641,718,72,True
642,719,72,True
643,720,72,False
644,721,72,False
645,722,72,False
646,723,72,False
647,724,72,False
648,725,72,False
649,726,72,False
650,727,72,False
651,728,72,False
652,729,72,False
653,730,72,True
654,731,72,False
655,732,72,False
656,733,72,True
657,734,72,False
658,735,72,False
659,736,72,False
660,737,72,False
661,738,72,False
662,739,72,False
663,740,72,False
664,741,72,False
665,742,72,False
666,743,72,False
667,744,72,False
668,745,72,False
669,746,72,True
670,747,72,False
671,748,72,False
672,749,72,False
673,750,72,False
674,751,72,False
675,752,72,False
676,753,72,False
677,754,72,False
678,755,72,True
679,756,72,False
680,757,72,False
681,758,72,False
682,759,72,False
683,760,72,False
684,761,72,False
685,762,72,False
686,763,72,False
687,764,72,False
688,765,72,False
689,766,72,True
690,767,72,False
691,768,72,False
692,769,72,False
693,770,72,False
694,771,15,False
695,772,15,False
696,773,15,True
697,774,15,True
698,775,15,True
699,776,15,False
700,777,15,False
701,778,15,False
702,779,15,False
703,780,15,False
704,781,15,False
705,782,15,False
706,783,15,False
707,784,15,False
708,785,15,False
709,786,15,False
710,787,15,False
711,788,15,True
712,789,15,False
713,790,15,False
714,791,15,False
715,792,15,False
716,793,15,False
717,794,15,False
718,795,16,False
719,796,16,False
720,797,16,True
721,798,16,True
722,799,16,True
723,800,16,False
724,801,16,False
725,802,16,False
726,803,16,False
727,804,16,False
728,805,16,False
729,806,16,False
730,807,16,False
731,808,16,False
732,809,16,False
733,810,16,False
734,811,16,False
735,812,16,True
736,813,16,False
737,814,16,False
738,815,16,False
739,816,16,False
740,817,16,False
741,818,16,False
742,819,25,False
743,820,25,False
744,821,25,False
745,822,25,False
746,823,25,False
747,824,25,False
748,825,25,False
749,826,25,False
750,827,25,True
751,828,25,False
752,829,25,False
753,830,25,False
754,831,25,False
755,832,25,False
756,833,25,False
757,834,25,True
758,835,25,False
759,836,25,False
760,837,25,False
761,838,25,False
762,839,25,False
763,840,25,False
764,841,25,False
765,842,25,False
766,843,25,False
767,844,25,True
768,845,25,False
769,846,25,False
770,847,25,False
771,848,25,False
772,849,25,False
773,850,25,False
774,851,25,True
775,852,25,False
776,853,25,False
777,854,25,False
778,855,25,False
779,856,25,False
780,857,25,False
781,858,25,False
782,859,25,False
783,860,25,False
784,861,25,True
785,862,25,False
786,863,25,False
787,864,25,True
788,865,25,False
789,866,25,False
790,867,25,False
791,868,25,False
792,869,25,False
793,870,25,False
794,871,25,False
795,872,25,False
796,873,25,False
797,874,25,False
798,875,25,False
799,876,25,False
800,877,19,False
801,878,19,False
802,879,19,False
803,880,19,False
804,881,19,False
805,882,19,False
806,883,19,False
807,884,19,False
808,885,19,False
809,886,19,False
810,887,19,False
811,888,19,False
812,889,19,False
813,890,19,False
814,891,19,False
815,892,19,False
816,893,19,False
817,894,19,False
818,895,19,False
819,896,19,False
820,897,19,False
821,898,19,False
822,899,19,False
823,900,19,True
824,901,19,False
825,902,19,False
826,903,19,False
827,904,19,False
828,905,19,False
829,906,19,False
830,907,19,False
831,908,19,False
832,909,19,False
833,910,19,False
834,911,19,False
835,912,19,False
836,913,19,False
837,914,19,False
838,915,19,False
839,916,19,False
840,917,19,False
841,918,19,False
842,919,19,False
843,920,19,False
844,921,19,False
845,922,19,False
846,923,19,False
847,924,19,False
848,925,19,False
849,926,19,False
850,927,19,False
851,928,19,False
852,929,19,False
853,930,19,False
854,931,19,True
855,932,19,False
856,933,19,False
857,934,19,False
858,935,19,False
859,936,19,False
860,937,19,False
861,938,19,False
862,939,19,False
863,940,19,False
864,941,19,False
865,942,19,False
866,943,19,False
867,944,20,False
868,945,20,False
869,946,20,False
870,947,20,False
871,948,20,False
872,949,20,False
873,950,20,False
874,951,20,False
875,952,20,False
876,953,20,False
877,954,20,False
878,955,20,False
879,956,20,False
880,957,20,False
881,958,20,False
882,959,20,False
883,960,20,False
884,961,20,False
885,962,20,False
886,963,20,False
887,964,20,False
888,965,20,True
889,966,20,False
890,967,20,False
891,968,20,False
892,969,20,False
893,970,20,False
894,971,20,False
895,972,20,False
896,973,20,False
897,974,20,False
898,975,20,False
899,976,20,False
900,977,20,False
901,978,20,False
902,979,20,False
903,980,20,False
904,981,20,False
905,982,20,False
906,983,20,False
907,984,20,False
908,985,20,False
909,986,20,False
910,987,20,False
911,988,20,False
912,989,20,False
913,990,20,False
914,991,20,False
915,992,20,False
916,993,20,False
917,994,20,False
918,995,20,False
919,996,20,True
920,997,20,False
921,998,20,False
922,999,20,False
923,1000,20,False
924,1001,20,False
925,1002,20,False
926,1003,20,False
927,1004,20,False
928,1005,20,False
929,1006,20,False
930,1007,20,False
931,1008,20,False
932,1009,20,False
933,1010,20,False
934,1011,20,False
935,1012,30,False
936,1013,30,False
937,1014,30,False
938,1015,30,False
939,1016,30,False
940,1017,30,False
941,1018,30,False
942,1019,30,False
943,1020,30,False
944,1021,30,False
945,1022,30,False
946,1023,30,False
947,1024,30,False
948,1025,30,False
949,1026,30,False
950,1027,30,False
951,1028,30,False
952,1029,30,False
953,1030,30,False
954,1031,30,False
955,1032,30,False
956,1033,30,False
957,1034,30,False
958,1035,30,False
959,1036,30,False
960,1037,30,False
961,1038,30,False
962,1039,30,False
963,1040,30,True
964,1041,30,True
965,1042,30,False
966,1043,30,False
967,1044,30,False
968,1045,30,False
969,1046,30,False
970,1047,30,False
971,1048,30,False
972,1049,30,False
973,1050,30,False
974,1051,30,True
975,1052,30,True
976,1053,30,False
977,1054,30,False
978,1055,30,False
979,1056,30,False
980,1057,30,True
981,1058,30,False
982,1059,30,False
983,1060,30,False
984,1061,30,False
985,1062,30,False
986,1063,30,False
987,1064,30,False
988,1065,30,False
989,1066,30,False
990,1067,30,False
991,1068,30,False
992,1069,30,False
993,1070,30,False
994,1071,30,False
995,1072,26,False
996,1073,26,False
997,1074,26,False
998,1075,26,False
999,1076,26,False
1000,1077,26,False
1001,1078,26,False
1002,1079,26,False
1003,1080,26,False
1004,1081,26,False
1005,1082,26,False
1006,1083,26,False
1007,1084,26,True
1008,1085,26,True
1009,1086,26,False
1010,1087,26,False
1011,1088,26,False
1012,1089,26,False
1013,1090,26,False
1014,1091,26,False
1015,1092,26,False
1016,1093,26,False
1017,1094,26,False
1018,1095,26,False
1019,1096,26,False
1020,1097,26,False
1021,1098,26,False
1022,1099,26,False
1023,1100,26,False
1024,1101,26,False
1025,1102,26,False
1026,1103,26,False
1027,1104,26,False
1028,1105,26,True
1029,1106,26,False
1030,1107,26,False
1031,1108,26,False
1032,1109,26,False
1033,1110,26,True
1034,1111,26,False
1035,1112,26,False
1036,1113,26,False
1037,1114,26,True
1038,1115,26,False
1039,1116,26,False
1040,1117,26,False
1041,1118,26,False
1042,1119,26,False
1043,1120,26,False
1044,1121,26,False
1045,1122,26,False
1046,1123,26,False
1047,1124,26,False
1048,1125,26,False
1049,1126,26,False
1050,1127,26,False
1051,1128,26,False
1052,1129,35,False
1053,1130,35,False
1054,1131,35,False
1055,1132,35,False
1056,1133,35,False
1057,1134,35,False
1058,1135,35,False
1059,1136,35,False
1060,1137,35,False
1061,1138,35,False
1062,1139,35,False
1063,1140,35,False
1064,1141,35,False
1065,1142,35,False
1066,1143,35,False
1067,1144,35,False
1068,1145,35,False
1069,1146,35,False
1070,1147,35,False
1071,1148,35,False
1072,1149,35,False
1073,1150,35,False
1074,1151,35,False
1075,1152,35,False
1076,1153,35,False
1077,1154,35,False
1078,1155,35,False
1079,1156,35,False
1080,1157,35,False
1081,1158,35,False
1082,1159,35,False
1083,1160,35,False
1084,1161,35,True
1085,1162,35,True
1086,1163,35,False
1087,1164,35,False
1088,1165,35,True
1089,1166,35,True
1090,1167,35,False
1091,1168,35,False
1092,1169,35,False
1093,1170,35,False
1094,1171,35,False
1095,1172,35,False
1096,1173,35,False
1097,1174,35,False
1098,1175,35,False
1099,1176,35,False
1100,1177,35,False
1101,1178,35,False
1102,1179,35,False
1103,1180,35,False
1104,1181,35,False
1105,1182,35,False
1106,1183,35,False
1107,1184,35,False
1108,1185,35,False
1109,1186,35,False
1110,1187,35,False
1111,1188,35,False
1112,1189,35,False
1113,1190,35,False
1114,1191,35,False
1115,1192,35,False
1116,1193,35,False
1117,1194,35,False
1118,1195,35,False
1119,1196,35,False
1120,1197,35,False
1121,1198,35,False
1122,1199,35,False
1123,1200,35,False
1124,1201,35,False
1125,1202,35,False
1126,1203,35,False
1127,1204,35,False
1128,1205,35,False
1129,1206,35,False
1130,1207,35,False
1131,1208,35,False
1132,1209,35,False
1133,1210,35,False
1134,1211,35,False
1135,1212,35,False
1136,1213,35,False
1137,1214,35,False
1138,1215,35,False
1139,1216,35,False
1140,1217,35,False
1141,1218,35,False
1142,1219,35,False
1143,1220,35,False
1144,1221,35,False
1145,1222,35,False
1146,1223,35,False
1147,1224,35,False
1148,1225,35,False
1149,1226,35,False
1150,1227,35,False
1151,1228,35,False
1152,1229,35,False
1153,1230,35,False
1154,1231,35,False
1155,1232,35,False
1156,1233,35,False
1157,1234,35,False
1158,1235,35,True
1159,1236,35,False
1160,1237,35,False
1161,1238,35,False
1162,1239,35,False
1163,1240,35,False
1164,1241,35,False
1165,1242,35,False
1166,1243,35,False
1167,1244,35,False
1168,1245,35,False
1169,1246,35,False
1170,1247,35,False
1171,1248,35,False
1172,1249,35,False
1173,1250,35,False
1174,1251,45,False
1175,1252,45,False
1176,1253,45,False
1177,1254,45,False
1178,1255,45,False
1179,1256,45,False
1180,1257,45,False
1181,1258,45,False
1182,1259,45,False
1183,1260,45,False
1184,1261,45,True
1185,1262,45,True
1186,1263,45,False
1187,1264,45,False
1188,1265,45,False
1189,1266,45,False
1190,1267,45,False
1191,1268,45,False
1192,1269,45,False
1193,1270,45,False
1194,1271,45,False
1195,1272,45,False
1196,1273,45,False
1197,1274,45,False
1198,1275,45,False
1199,1276,45,False
1200,1277,45,False
1201,1278,45,False
1202,1279,45,False
1203,1280,45,False
1204,1281,45,False
1205,1282,45,False
1206,1283,45,False
1207,1284,45,False
1208,1285,45,False
1209,1286,45,False
1210,1287,45,False
1211,1288,45,False
1212,1289,45,False
1213,1290,45,False
1214,1291,45,False
1215,1292,45,False
1216,1293,45,False
1217,1294,45,False
1218,1295,45,False
1219,1296,45,False
1220,1297,45,False
1221,1298,45,False
1222,1299,45,False
1223,1300,45,False
1224,1301,45,True
1225,1302,45,True
1226,1303,45,False
1227,1304,45,False
1228,1305,45,False
1229,1306,45,False
1230,1307,45,False
1231,1308,45,False
1232,1309,45,False
1233,1310,45,False
1234,1311,45,False
1235,1312,45,False
1236,1313,45,False
1237,1314,45,False
1238,1315,45,False
1239,1316,45,False
1240,1317,45,False
1241,1318,45,False
1242,1319,45,False
1243,1320,45,False
1244,1321,45,False
1245,1322,45,False
1246,1323,45,False
1247,1324,45,False
1248,1325,45,False
1249,1326,45,False
1250,1327,45,False
1251,1328,45,False
1252,1329,45,False
1253,1330,45,False
1254,1331,45,False
1255,1332,45,False
1256,1333,45,False
1257,1334,45,False
1258,1335,45,False
1259,1336,45,False
1260,1337,45,False
1261,1338,45,False
1262,1339,45,False
1263,1340,45,False
1264,1341,45,False
1265,1342,45,False
1266,1343,45,False
1267,1344,45,False
1268,1345,45,False
1269,1346,45,False
1270,1347,45,False
1271,1348,45,False
1272,1349,45,False
1273,1350,45,False
1274,1351,45,False
1275,1352,45,True
1276,1353,45,False
1277,1354,45,True
1278,1355,45,False
1279,1356,45,False
1280,1357,45,True
1281,1358,45,False
1282,1359,45,False
1283,1360,45,False
1284,1361,45,False
1285,1362,45,False
1286,1363,45,False
1287,1364,45,False
1288,1365,45,False
1289,1366,45,False
1290,1367,45,False
1291,1368,45,False
1292,1369,45,False
1293,1370,45,False
1294,1371,45,False
1295,1372,45,False
1296,1373,45,False
1297,1374,45,False
1298,1375,45,False
1299,1376,45,False
1300,1377,45,False
1301,1378,45,True
1302,1379,45,False
1303,1380,45,False
1304,1381,45,False
1305,1382,45,False
1306,1383,45,False
1307,1384,45,False
1308,1385,45,False
1309,1386,45,False
1310,1387,45,False
1311,1388,45,False
1312,1389,45,False
1313,1390,45,False
1314,1391,45,False
1315,1392,45,False
1316,1393,45,False
1317,1394,45,False
1318,1395,45,False
1319,1396,45,False
1320,1397,45,False
1321,1398,45,False
1322,1399,45,False
1323,1400,45,False
1324,1401,45,False
1325,1402,45,False
1326,1403,45,False
1327,1404,45,False
1328,1405,45,False
1329,1406,45,False
1330,1407,45,False
1331,1408,45,False
1332,1409,45,False
1333,1410,45,False
1334,1411,45,False
1335,1412,45,False
1336,1413,45,False
1337,1414,45,False
1338,1415,45,False
1339,1416,45,False
1340,1417,45,False
1341,1418,45,False
1342,1419,45,False
1343,1420,45,False
1344,1421,45,False
1345,1422,45,False
1346,1423,45,False
1347,1424,45,False
1348,1425,45,False
1349,1426,45,False
1350,1427,45,False
1351,1428,45,False
1352,1429,45,False
1353,1430,45,False
1354,1431,45,False
1355,1432,45,False
1356,1433,45,False
1357,1434,45,False
1358,1435,45,False
1359,1436,45,False
1360,1437,45,False
1361,1438,45,False
1362,1439,45,False
1363,1440,45,False
1364,1441,45,False
1365,1442,45,False
1366,1443,45,False
1367,1444,45,False
1368,1445,45,False
1369,1446,45,False
1370,1447,45,False
1371,1448,45,False
1372,1449,45,False
1373,1450,45,False
1374,1451,45,False
1375,1452,45,False
1376,1453,45,False
1377,1454,45,False
1378,1455,45,False
1379,1456,45,True
1380,1457,45,False
1381,1458,45,False
1382,1459,45,False
1383,1460,45,False
1384,1461,45,False
1385,1462,45,False
1386,1463,45,False
1387,1464,45,False
1388,1465,45,False
1389,1466,45,False
1390,1467,45,False
1391,1468,45,False
1392,1469,45,False
1393,1470,45,False
1394,1471,45,False
1395,1472,45,False
1396,1473,45,False
1397,1474,45,False
1398,1475,45,True
1399,1476,45,False
1400,1477,45,False
1401,1478,45,False
1402,1479,45,False
1403,1480,45,True
1404,1481,45,False
1405,1482,45,False
1406,1483,45,False
1407,1484,45,False
1408,1485,45,False
1409,1486,45,False
1410,1487,45,False
1411,1488,45,False
1412,1489,45,True
1413,1490,45,True
1414,1491,45,False
1415,1492,45,False
1416,1493,45,False
1417,1494,45,True
1418,1495,45,False
1419,1496,45,False
1420,1497,45,False
1421,1498,45,False
1422,1499,45,True
1423,1500,45,False
1424,1501,45,False
1425,1502,45,False
1426,1503,45,False
1427,1504,45,True
1428,1505,45,False
1429,1506,45,False
1430,1507,45,False
1431,1508,45,False
1432,1509,45,True
1433,1510,45,False
1434,1511,45,False
1435,1512,45,False
1436,1513,45,False
1437,1514,45,False
1438,1515,45,False
1439,1516,45,False
1440,1517,45,False
1441,1518,45,True
1442,1519,45,False
1443,1520,45,False
1444,1521,45,False
1445,1522,45,False
1446,1523,45,False
1447,1524,45,False
1448,1525,45,False
1449,1526,45,False
1450,1527,45,False
1451,1528,45,False
1452,1529,45,True
1453,1530,45,False
1454,1531,45,False
1455,1532,45,False
1456,1533,45,False
1457,1534,45,False
1458,1535,45,False
1459,1536,45,False
1460,1537,45,False
1461,1538,45,False
1462,1539,45,False
1463,1540,45,False
1464,1541,45,False
1465,1542,45,False
1466,1543,45,False
1467,1544,45,False
1468,1545,45,False
1469,1546,45,False
1470,1547,45,False
1471,1548,50,False
1472,1549,50,False
1473,1550,50,False
1474,1551,50,False
1475,1552,50,False
1476,1553,50,False
1477,1554,50,False
1478,1555,50,False
1479,1556,50,False
1480,1557,50,False
1481,1558,50,False
1482,1559,50,False
1483,1560,50,False
1484,1561,50,False
1485,1562,50,False
1486,1563,50,False
1487,1564,50,False
1488,1565,50,False
1489,1566,50,False
1490,1567,50,False
1491,1568,50,False
1492,1569,50,False
1493,1570,50,False
1494,1571,50,False
1495,1572,50,False
1496,1573,50,False
1497,1574,50,False
1498,1575,50,False
1499,1576,50,True
1500,1577,50,True
1501,1578,50,False
1502,1579,50,False
1503,1580,50,True
1504,1581,50,True
1505,1582,50,False
1506,1583,50,False
1507,1584,50,True
1508,1585,50,True
1509,1586,50,False
1510,1587,50,False
1511,1588,50,False
1512,1589,50,False
1513,1590,50,False
1514,1591,50,False
1515,1592,50,False
1516,1593,50,False
1517,1594,50,False
1518,1595,50,False
1519,1596,50,False
1520,1597,50,False
1521,1598,50,False
1522,1599,50,False
1523,1600,50,False
1524,1601,50,False
1525,1602,50,False
1526,1603,50,False
1527,1604,50,False
1528,1605,50,False
1529,1606,50,False
1530,1607,50,False
1531,1608,50,False
1532,1609,50,False
1533,1610,50,False
1534,1611,50,False
1535,1612,50,False
1536,1613,50,False
1537,1614,50,False
1538,1615,50,False
1539,1616,50,False
1540,1617,50,False
1541,1618,50,False
1542,1619,50,False
1543,1620,50,False
1544,1621,50,False
1545,1622,50,False
1546,1623,50,False
1547,1624,50,False
1548,1625,50,False
1549,1626,50,False
1550,1627,50,False
1551,1628,50,False
1552,1629,50,False
1553,1630,50,False
1554,1631,50,False
1555,1632,50,False
1556,1633,50,False
1557,1634,50,False
1558,1635,50,False
1559,1636,50,False
1560,1637,50,False
1561,1638,50,False
1562,1639,50,False
1563,1640,50,False
1564,1641,50,False
1565,1642,60,False
1566,1643,60,False
1567,1644,60,False
1568,1645,60,False
1569,1646,60,False
1570,1647,60,False
1571,1648,60,False
1572,1649,60,False
1573,1650,60,False
1574,1651,60,False
1575,1652,60,False
1576,1653,60,False
1577,1654,60,True
1578,1655,60,True
1579,1656,60,False
1580,1657,60,False
1581,1658,60,False
1582,1659,60,True
1583,1660,60,False
1584,1661,60,True
1585,1662,60,True
1586,1663,60,True
1587,1664,60,True
1588,1665,60,True
1589,1666,60,False
